Location,Site,SiteCode,GenusSpecies,CoverPerc,Family,Genus,Species
TREC,Center,32.4.1,chro.odo,1,,,
TREC,Center,32.4.1,pter.aqu,1,,,
TREC,Center,32.4.1,rhyn.ren,1,,,
TREC,Center,32.4.1,phyl.pen,1,,,
TREC,Center,32.4.1,ipom.sp,1,,,
TREC,Center,32.4.1,zami.int,1,,,
TREC,Center,32.4.1,piri.car,1,,,
TREC,Center,32.4.1,mela.niv,1,,,
TREC,Center,32.4.1,chio.par,1,,,
TREC,Center,32.4.1,cham.dee,1,,,
TREC,Center,32.4.10,mori.roy,,,,
TREC,Center,32.4.10,piri.car,,,,
TREC,Center,32.4.10,viti.rot,,,,
TREC,Center,32.4.10,lant.sp,,,,
TREC,Center,32.4.10,meli.rep,,,,
TREC,Center,32.4.10,trag.sax,,,,
TREC,Center,32.4.10,cham.hyp,,,,
TREC,Center,32.4.10,cros.ili,,,,
TREC,Center,32.4.10,sorg.sec,,,,
TREC,Center,32.4.10,aris.pur,,,,
TREC,Center,32.4.10,mela.niv,,,,
TREC,Center,32.4.10,pass.sub,,,,
TREC,Center,32.4.10,desm.sp,,,,
TREC,Center,32.4.10,pter.pyc,,,,
TREC,Center,32.4.10,synp.adn,,,,
TREC,Center,32.4.10,schi.gra,,,,
TREC,Center,32_100,soli.odo,,,,
TREC,Center,32_100,eust.pet,,,,
TREC,Center,32_100,smil.aur,,,,
TREC,Center,32_100,cocc.arg,,,,
TREC,Center,32_100,oece.mac,,,,
TREC,Center,32_100,cent.vir,,,,
TREC,Center,32_100,cana.bra,,,,
TREC,Center,32_100,rhus.cop,,,,
TREC,Center,32_100,aesc.vis,,,,
TREC,Center,32_100,crot.lin,,,,
TREC,Center,32_100,cnid.sti,,,,
TREC,Center,32_100,ruel.suc,,,,
TREC,Center,32_100,saba.pal,,,,
TREC,Center,32_100,phys.wal,,,,
TREC,Center,32_100,ayen.eup,,,,
TREC,Center,32_100,trag.sax,,,,
TREC,Center,32_100,anem.adi,,,,
TREC,Center,32_100,fors.seg,,,,
TREC,Center,32_100,part.qui,,,,
TREC,Center,32_100,rhyn.ren,,,,
TREC,Center,32_100,rand.acu,,,,
TREC,Center,32_100,phle.aur,,,,
TREC,Center,32_100,flac.ind,,,,
TREC,Center,32_100,dicho.sp,,,,
TREC,Center,32_100,lant.inv,,,,
TREC,Center,40.1.1,,,,,
TREC,Center,40.1.1,meto.tox,5,,,
TREC,Center,40.1.1,desm.inc,5,,,
TREC,Center,40.1.1,chio.pin,1,,,
TREC,Center,40.1.1,schi.rhi,5,,,
TREC,Center,40.1.1,hypa.ruf,10,,,
TREC,Center,40.1.1,schi.san,10,,,
TREC,Center,40.1.1,pter.pyc,0.5,,,
TREC,Center,40.1.1,symp.adn,0.5,,,
TREC,Center,40.1.1,erag.ell,5,,,
TREC,Center,40.1.1,acal.cha,0.5,,,
TREC,Center,40.1.1,dich.ova,0.5,,,
TREC,Center,40.1.1,dysc.ang,0.5,,,
TREC,Center,40.1.1,trag.sax,0.5,,,
TREC,Center,40.1.1,pass.sub,0.5,,,
TREC,Center,40.1.1,asem.vio,0.5,,,
TREC,Center,40.1.1,mori.roy,0.5,,,
TREC,Center,40.1.10,zami.int,,,,
TREC,Center,40.1.10,cocc.arg,,,,
TREC,Center,40.1.10,ardi.esc,,,,
TREC,Center,40.1.10,quer.vir,,,,
TREC,Center,40.1.10,mela.par,,,,
TREC,Center,40.1.10,rhyn.flo,,,,
TREC,Center,40.1.10,lant.inv,,,,
TREC,Center,40.1.10,piri.car,,,,
TREC,Center,40.1.10,euph.pin,,,,
TREC,Center,40.1.10,saba.pal,,,,
TREC,Center,40.1.10,cros.ili,,,,
TREC,Center,40.1.10,scle.cil,,,,
TREC,Center,40.1.10,ruel.suc,,,,
TREC,Center,40.1.10,aris.pur,,,,
TREC,Center,40.1.10,crot.pum,,,,
TREC,Center,40.1.10,cass.fil,,,,
TREC,Center,40.1.10,pass.pal,,,,
TREC,Center,40.1.10,echi.umb,,,,
TREC,Center,40.1.10,cham.nic,,,,
TREC,Center,40.1.10,rhyn.ren,,,,
TREC,Center,40.1.10,phyl.pen,,,,
TREC,Center,40.1.10,dich.aci,,,,
TREC,Center,40.1.10,euph.cya,,,,
TREC,Center,40.1.10,buch.ame,,,,
TREC,Center,40.1.10,sida.ell*,,,,
TREC,Center,40.1.10,jasm.dic,,,,
TREC,Center,40.1.10,chro.odo,,,,
TREC,Center,40.3.1,,,,,
TREC,Center,40.3.1,meto.tox,20,,,
TREC,Center,40.3.1,cocc.arg,5,,,
TREC,Center,40.3.1,cros.ili,1,,,
TREC,Center,40.3.1,chio.par,1,,,
TREC,Center,40.3.1,trag.sax,1,,,
TREC,Center,40.3.1,lysi.lat,1,,,
TREC,Center,40.3.1,sorg.sec,1,,,
TREC,Center,40.3.1,acal.cha,1,,,
TREC,Center,40.3.1,phyl.pen,1,,,
TREC,Center,40.3.1,dysc.ang,1,,,
TREC,Center,40.3.1,gali.ber,1,,,
TREC,Center,40.3.10,rhyn.flo,,,,
TREC,Center,40.3.10,sere.rep,,,,
TREC,Center,40.3.10,myco.bif,,,,
TREC,Center,40.3.10,erl.sub,,,,
TREC,Center,40.3.10,pter.aqu,,,,
TREC,Center,40.3.10,ardi.esc,,,,
TREC,Center,40.3.10,schi.san,,,,
TREC,Center,40.3.10,chro.odo,,,,
TREC,Center,40.3.10,cana.bra,,,,
TREC,Center,40.3.10,rhus.cop,,,,
TREC,Center,40.3.10,mori.roy,,,,
TREC,Center,40.3.10,eust.pet,,,,
TREC,Center,40.3.10,piri.car,,,,
TREC,Center,40.3.10,rand.acu,,,,
TREC,Center,40.3.10,mela.niv,,,,
TREC,Center,40.3.10,anem.adi,,,,
TREC,Center,40.3.10,pass.sub,,,,
TREC,Center,40.3.10,pter.pyc,,,,
TREC,Center,40.3.10,rhyn.ren,,,,
TREC,Center,40.3.10,cnid.sti,,,,
TREC,Center,40.3.10,schi.gra,,,,
TREC,Center,40.3.10,synp.adn,,,,
TREC,Center,40.3.10,acal.cha,,,,
TREC,Center,40.3.10,quer.vir,,,,
TREC,Center,40.3.10,phys.wal,,,,
TREC,Center,40.3.10,pasp.sp*,,,,
TREC,Center,40_100,desm.inc,,,,
TREC,Center,40_100,cass.fil,,,,
TREC,Center,40_100,byrs.luc,,,,
TREC,Center,40_100,crot.pum,,,,
TREC,Center,40_100,schi.rhi,,,,
TREC,Center,40_100,lant.inv,,,,
TREC,Center,40_100,saba.pal,,,,
TREC,Center,40_100,aras.per*,,,,
TREC,Center,40_100,zami.int,,,,
TREC,Center,40_100,soli.odo,,,,
TREC,Center,40_100,buch.ame,,,,
TREC,Center,40_100,impe.bra,,,,
TREC,Center,40_100,hype.ruf,,,,
TREC,Center,40_100,macr.lat,,,,
TREC,Center,40_100,euph.sp*,,,,
TREC,Center,40_100,ruel.suc,,,,
TREC,Center,40_100,flac.ind,,,,
TREC,Center,40_100,guet.sca,,,,
TREC,Center,41.1.1,,,,,
TREC,Center,41.1.1,pter.pyc,5,,,
TREC,Center,41.1.1,lant.dep,1,,,
TREC,Center,41.1.1,dyc.ang,1,,,
TREC,Center,41.1.1,impe.bra,1,,,
TREC,Center,41.1.1,chio.par,1,,,
TREC,Center,41.1.1,cass.fil,1,,,
TREC,Center,41.1.1,acae.ham*,1,,,
TREC,Center,41.1.1,pass.sub,1,,,
TREC,Center,41.1.1,schi.rhi,1,,,
TREC,Center,41.1.1,schi.san,1,,,
TREC,Center,41.1.1,euph.pin,1,,,
TREC,Center,41.1.1,mela.niv,1,,,
TREC,Center,41.1.1,pter.aqu,1,,,
TREC,Center,41.1.10,jasm.dic,,,,
TREC,Center,41.1.10,ficu.rel,,,,
TREC,Center,41.1.10,emil.fil*,,,,
TREC,Center,41.1.10,mori.roy,,,,
TREC,Center,41.1.10,quer.vir,,,,
TREC,Center,41.1.10,rhus.cop,,,,
TREC,Center,41.1.10,cocc.arg,,,,
TREC,Center,41.1.10,cham.dee,,,,
TREC,Center,41.1.10,rhyn.ren,,,,
TREC,Center,41.1.10,desm.inc,,,,
TREC,Center,41.1.10,symp.adn,,,,
TREC,Center,41.1.10,andr.sp,,,,
TREC,Center,41.1.10,asem.vio,,,,
TREC,Center,41.1.10,ruel.suc,,,,
TREC,Center,41.4.1,,,,,
TREC,Center,41.4.1,lysi.lat,70,,,
TREC,Center,41.4.1,meto.tox,1,,,
TREC,Center,41.4.1,phyl.pen,1,,,
TREC,Center,41.4.1,chio.par,1,,,
TREC,Center,41.4.1,mela.niv,5,,,
TREC,Center,41.4.1,trag.sax,1,,,
TREC,Center,41.4.1,cnid.sti,1,,,
TREC,Center,41.4.1,euph.sp,1,,,
TREC,Center,41.4.1,dysc.ang,1,,,
TREC,Center,41.4.1,acal.cha,1,,,
TREC,Center,41.4.1,rhyn.ren,1,,,
TREC,Center,41.4.1,berl.sub,5,,,
TREC,Center,41.4.1,jasm.dic,5,,,
TREC,Center,41.4.1,quer.sp,1,,,
TREC,Center,41.4.1,desm.sp,1,,,
TREC,Center,41.4.1,unknown dichote,1,,,
TREC,Center,41.4.10,chap.alb,,,,
TREC,Center,41.4.10,piri.cis,,,,
TREC,Center,41.4.10,cocc.arg,,,,
TREC,Center,41.4.10,cass.fil,,,,
TREC,Center,41.4.10,cent.vir,,,,
TREC,Center,41.4.10,pinu.ell,,,,
TREC,Center,41.4.10,ruel.suc,,,,
TREC,Center,41.4.10,hypa.ruf,,,,
TREC,Center,41.4.10,unknown dichote,,,,
TREC,Center,41.4.10,pass.sub,,,,
TREC,Center,41.4.10,lant.str,,,,
TREC,Center,41.4.10,phys.ang,,,,
TREC,Center,41.4.10,asem.vio,,,,
TREC,Center,41.4.10,sol.cha*,,,,
TREC,Center,41.4.10,symp.adn,,,,
TREC,Center,41.4.10,cana.bra,,,,
TREC,Center,41.4.10,mico.bic,,,,
TREC,Center,41.4.10,sorg.sec,,,,
TREC,Center,41.4.10,zami.int,,,,
TREC,Center,41.4.10,evol.ser,,,,
TREC,Center,41.4.10,euph.cya,,,,
TREC,Center,41_100,rott.coc,,,,
TREC,Center,41_100,bide.alb,,,,
TREC,Center,41_100,eust.pet,,,,
TREC,Center,41_100,pasp.blo,,,,
TREC,Center,41_100,aris.pur,,,,
TREC,Center,41_100,rhyn.flo,,,,
TREC,Center,41_100,liat.sp,,,,
TREC,Center,41_100,crot.pum,,,,
TREC,Center,41_100,saba.pal,,,,
TREC,Center,41_100,euph.pin,,,,
TREC,Center,41_100,flac.ind,,,,
TREC,Center,41_100,phys.wal,,,,
TREC,Center,41_100,fore.seg,,,,
TREC,Center,41_100,cham.dee,,,,
TREC,Center,41_100,berl.sub,,,,
TREC,Center,41_100,trem.mic,,,,
TREC,Center,41_100,pass.bif,,,,
TREC,Center,41_100,rhyn.min,,,,
TREC,Center,41_100,scut.hav,,,,
TREC,Center,41_100,cros.ili,,,,
